ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,gender_0to1,gender_1to0,marry_1to0,marry_0to1,graduated_1to0,graduated_0to1,var_down,var_up,ID_change,Segmentation
463529,1,0,42,1,8,-1,0,1,5,0,0,0,0,0,0,0,0,1,1
463530,0,0,32,0,3,12,0,5,5,0,1,0,0,1,0,0,0,0,4
463531,1,0,32,1,1,0,0,4,5,1,0,0,0,0,1,0,0,0,1
463532,0,1,67,1,0,9,0,3,5,0,1,0,1,0,0,0,0,0,2
463533,0,1,87,1,0,1,2,2,1,0,0,0,0,0,0,1,0,0,3
463533,0,1,85,1,0,1,2,2,1,0,0,0,0,0,0,0,0,1,3
463534,0,0,31,1,2,1,0,4,3,0,0,1,0,0,0,0,1,0,1
463536,1,1,89,1,4,-1,2,2,5,1,0,0,1,0,0,0,1,0,3
463537,0,0,32,1,5,1,0,3,5,0,1,1,0,0,0,0,0,0,4
463537,0,0,25,1,5,1,0,3,5,0,0,0,0,0,0,0,0,1,4
463538,1,1,60,0,4,0,2,2,5,1,0,0,1,1,0,0,0,0,2
463539,1,1,59,1,0,1,1,2,3,0,0,0,0,0,1,1,0,0,2
463540,1,1,56,1,0,8,1,3,5,0,0,0,0,0,0,0,1,0,3
463541,0,0,26,0,5,0,0,3,4,0,1,1,0,1,0,1,0,0,2
463542,0,1,27,0,0,6,2,5,1,0,0,0,1,0,0,1,0,0,1
463543,1,0,18,0,5,1,0,4,5,1,0,1,0,0,0,0,1,0,4
463544,1,1,47,1,4,1,1,4,5,0,0,0,1,0,1,0,0,0,3
463545,0,0,31,1,1,0,0,2,3,0,1,1,0,0,0,1,0,0,4
463545,0,0,31,1,1,1,0,2,3,0,0,0,0,0,0,0,0,1,4
463546,0,0,30,1,5,0,0,2,5,0,0,0,0,0,0,0,1,0,3
463547,0,0,28,0,5,0,0,4,1,0,0,0,0,1,0,1,0,0,2
463548,0,0,18,0,5,3,0,4,3,0,0,0,0,0,0,0,1,0,4
463548,0,0,20,0,5,3,0,4,3,0,0,0,0,0,0,0,0,1,4
463549,1,0,23,0,5,0,0,4,5,1,0,0,0,0,0,0,1,0,4
463550,0,1,38,1,0,1,1,2,3,0,1,0,1,0,1,1,0,0,3
463550,0,1,37,1,0,0,1,2,3,0,0,0,0,0,0,0,0,1,3
463551,1,1,46,1,1,7,1,2,5,1,0,0,0,0,0,0,1,0,3
463553,1,0,27,1,0,9,0,2,5,0,0,1,0,0,0,0,0,0,2
463553,1,0,33,1,0,8,0,2,5,0,0,0,0,0,0,0,0,1,2
463554,0,0,53,0,0,7,0,1,5,0,1,0,0,1,0,0,0,0,3
463554,0,0,52,0,0,5,0,1,5,0,0,0,0,0,0,0,0,1,3
463555,0,0,31,1,0,0,0,2,5,0,0,0,0,0,1,0,0,0,1
463556,1,1,29,1,3,0,0,2,1,1,0,0,1,0,0,1,0,0,4
463557,1,0,28,1,1,1,0,3,5,0,0,1,0,0,0,0,1,0,1
463557,1,0,26,1,1,0,0,3,5,0,0,0,0,0,0,0,0,1,1
463558,0,1,88,1,7,1,1,2,5,0,1,0,1,0,0,0,0,0,3
463559,0,1,48,1,2,1,2,3,5,0,0,0,0,0,0,0,0,0,2
463560,0,0,18,0,5,9,0,5,3,0,0,1,0,1,0,1,0,0,4
463560,0,0,21,0,5,9,0,5,3,0,0,0,0,0,0,0,0,1,4
463561,0,0,39,1,2,1,0,1,5,0,0,0,0,0,1,0,1,0,1
463561,0,0,42,1,2,0,0,1,5,0,0,0,0,0,0,0,0,1,1
463562,1,0,33,1,3,0,0,4,5,1,0,0,0,0,0,0,0,0,3
463564,0,1,41,1,1,0,0,1,5,0,1,0,1,0,0,0,0,0,2
463565,0,0,33,1,3,1,0,4,5,0,0,1,0,0,0,0,0,0,4
463566,0,1,41,1,6,-1,1,4,1,0,0,0,1,0,0,1,0,0,3
463566,0,1,35,1,6,-1,1,4,1,0,0,0,0,0,0,0,0,1,3
463567,1,1,40,1,1,1,1,2,5,1,0,0,0,0,0,0,1,0,2
463568,0,0,26,0,5,1,0,-1,4,0,1,1,0,1,0,1,0,0,4
463569,0,1,59,0,8,1,1,4,0,0,0,0,1,0,0,1,0,0,4
463570,1,1,35,1,0,-1,1,4,5,1,0,0,0,0,1,0,1,0,3
463571,0,0,32,1,8,0,0,3,1,0,1,1,0,0,0,1,0,0,2
463572,1,1,35,1,0,1,1,4,5,1,0,0,1,0,0,0,1,0,3
463572,1,1,39,1,0,0,1,4,5,0,0,0,0,0,0,0,0,1,3
463573,1,0,29,0,1,1,0,2,5,0,0,1,0,1,0,0,0,0,4
463575,0,0,28,1,3,0,0,3,5,0,1,0,0,0,1,0,0,0,4
463576,0,0,31,0,1,0,0,4,5,0,0,0,0,1,0,0,0,0,4
463577,0,1,37,1,1,1,1,2,5,0,0,0,1,0,1,0,0,0,3
463577,0,1,41,1,1,1,1,2,5,0,0,0,0,0,0,0,0,1,3
463578,0,0,23,0,5,0,0,3,3,0,0,1,0,1,0,1,0,0,4
463579,1,1,45,1,0,-1,1,2,5,1,0,0,1,0,1,0,1,0,2
463580,0,1,46,1,2,1,0,1,5,0,1,0,0,0,0,0,0,0,4
463581,0,0,28,1,5,1,0,3,5,0,0,1,0,0,0,0,0,0,4
463582,0,0,18,0,5,1,0,3,5,0,0,0,0,1,0,0,0,0,4
463583,1,1,58,1,0,9,1,4,5,1,0,0,1,0,1,0,0,0,3
463584,0,0,22,0,2,-1,0,3,5,0,1,1,0,1,0,0,0,0,4
463585,0,0,23,0,5,0,0,3,5,0,0,0,0,0,0,0,0,0,4
463586,0,0,18,0,5,1,0,5,5,0,0,0,0,0,0,0,0,0,
463587,0,0,27,0,2,1,0,4,5,0,0,0,0,0,0,0,0,0,4
463588,1,0,19,0,5,1,0,1,5,1,0,0,0,0,0,0,0,0,4
463588,1,0,22,0,5,0,0,1,5,0,0,0,0,0,0,0,0,1,4
463589,0,0,20,0,5,1,0,3,5,0,1,0,0,0,0,0,0,0,4
463590,1,0,18,0,5,-1,0,3,3,1,0,0,0,0,0,1,0,0,4
463591,1,0,22,0,5,-1,0,4,5,0,0,0,0,0,0,0,1,0,4
463592,0,0,27,1,2,11,0,1,5,0,1,0,0,0,1,0,0,0,2
463593,0,0,22,0,1,1,0,5,5,0,0,0,0,1,0,0,0,0,3
463594,0,1,35,1,0,7,1,2,5,0,0,0,1,0,1,0,0,0,3
463595,0,0,32,0,5,1,0,5,-1,0,0,1,0,1,0,1,0,0,3
463596,0,0,31,0,5,0,0,4,5,0,0,0,0,0,0,0,1,0,3
463597,0,0,25,0,2,0,0,6,5,0,0,0,0,0,0,0,0,0,3
463598,0,1,32,0,2,3,0,2,5,0,0,0,1,0,0,0,0,0,3
463598,0,1,25,0,2,2,0,2,5,0,0,0,0,0,0,0,0,1,3
463599,0,0,31,0,5,10,0,2,2,0,0,1,0,0,0,1,0,0,3
463600,1,0,33,0,5,3,0,5,1,1,0,0,0,0,0,1,0,0,2
463601,0,0,19,0,5,4,0,5,-1,0,1,0,0,0,0,1,0,0,4
463601,0,0,20,0,5,4,0,5,-1,0,0,0,0,0,0,0,0,1,4
463602,0,0,21,0,5,8,0,4,5,0,0,0,0,0,0,0,1,0,4
463603,0,0,18,0,3,0,0,4,1,0,0,0,0,0,0,1,0,0,
463604,1,0,23,0,5,2,0,3,1,1,0,0,0,0,0,0,0,0,4
463605,0,0,23,0,5,0,0,5,4,0,1,0,0,0,0,0,1,0,4
463605,0,0,20,0,5,1,0,5,4,0,0,0,0,0,0,0,0,1,4
463606,1,0,22,0,8,0,0,4,1,1,0,0,0,0,0,1,0,0,3
463606,1,0,21,0,8,0,0,4,1,0,0,0,0,0,0,0,0,1,3
463607,0,0,29,1,2,1,0,5,0,0,1,0,0,0,1,1,0,0,2
463608,1,1,25,1,-1,-1,0,-1,6,1,0,0,1,0,0,0,1,0,1
463609,1,1,30,0,0,0,1,2,4,0,0,0,0,1,0,1,0,0,1
463610,0,1,31,1,0,0,1,2,5,0,1,0,0,0,1,0,1,0,1
463611,1,0,62,1,0,0,0,-1,5,1,0,1,0,0,0,0,0,0,1
463612,0,1,51,1,2,1,2,3,5,0,1,0,1,0,0,0,0,0,3
463613,0,1,48,1,0,0,1,6,5,0,0,0,0,0,0,0,0,0,1
463614,0,0,26,0,5,1,0,4,2,0,0,1,0,1,0,1,0,0,3
463614,0,0,25,0,5,1,0,4,2,0,0,0,0,0,0,0,0,1,3
463615,0,1,58,1,0,-1,1,2,5,0,0,0,1,0,1,0,1,0,3
463615,0,1,60,1,0,-1,1,2,5,0,0,0,0,0,0,0,0,1,3
463616,0,1,48,0,2,1,1,5,2,0,0,0,0,1,0,1,0,0,2
463616,0,1,46,0,2,0,1,5,2,0,0,0,0,0,0,0,0,1,2
463617,1,0,29,0,8,1,0,2,5,1,0,1,0,0,0,0,1,0,4
463619,1,1,70,0,4,1,2,2,5,0,0,0,1,0,0,0,0,0,1
463619,1,1,68,0,4,1,2,2,5,0,0,0,0,0,0,0,0,1,1
463620,1,0,19,0,5,1,0,4,1,0,0,1,0,0,0,1,0,0,4
463620,1,0,21,0,5,1,0,4,1,0,0,0,0,0,0,0,0,1,4
463621,1,1,53,0,3,1,0,1,5,0,0,0,1,0,0,0,1,0,1
463622,1,0,27,1,5,8,0,1,2,0,0,1,0,0,1,1,0,0,3
463623,1,0,33,1,1,0,0,3,5,0,0,0,0,0,0,0,1,0,3
463623,1,0,27,1,1,0,0,3,5,0,0,0,0,0,0,0,0,1,3
463624,1,1,62,1,4,0,2,4,5,0,0,0,1,0,0,0,0,0,3
463624,1,1,59,1,4,1,2,4,5,0,0,0,0,0,0,0,0,1,3
463625,1,1,35,0,0,1,1,3,3,0,0,0,0,1,0,1,0,0,1
463626,0,0,35,0,0,7,0,2,5,0,1,1,0,0,0,0,1,0,4
463627,0,0,25,1,8,5,0,2,3,0,0,0,0,0,1,1,0,0,4
463628,0,0,30,1,0,9,0,1,5,0,0,0,0,0,0,0,1,0,1
463628,0,0,26,1,0,8,0,1,5,0,0,0,0,0,0,0,0,1,1
463629,1,0,41,1,0,1,0,1,5,1,0,0,0,0,0,0,0,0,2
463630,1,0,39,1,3,1,0,2,5,0,0,0,0,0,0,0,0,0,1
463631,1,0,25,0,5,0,0,5,2,0,0,0,0,1,0,1,0,0,4
463632,1,1,30,1,0,0,1,2,5,0,0,0,1,0,1,0,1,0,3
463632,1,1,26,1,0,0,1,2,5,0,0,0,0,0,0,0,0,1,3
463633,1,1,33,1,1,0,1,2,5,0,0,0,0,0,0,0,0,0,2
463634,0,0,30,1,1,0,0,3,5,0,1,1,0,0,0,0,0,0,1
463635,0,1,41,1,0,0,0,3,5,0,0,0,1,0,0,0,0,0,1
463636,1,0,33,0,1,1,0,6,3,1,0,1,0,1,0,1,0,0,1
463637,0,0,30,1,5,-1,0,5,1,0,1,0,0,0,1,1,0,0,1
463638,0,1,29,0,1,0,1,2,6,0,0,0,1,1,0,0,1,0,2
463638,0,1,32,0,1,1,1,2,6,0,0,0,0,0,0,0,0,1,2
463639,1,0,31,0,5,0,0,6,5,1,0,1,0,0,0,1,0,0,4
463639,1,0,33,0,5,0,0,6,5,0,0,0,0,0,0,0,0,1,4
463640,1,0,28,1,5,1,0,3,5,0,0,0,0,0,1,0,0,0,4
463640,1,0,28,1,5,0,0,3,5,0,0,0,0,0,0,0,0,1,4
463641,0,0,33,1,8,1,0,3,4,0,1,0,0,0,0,1,0,0,2
463642,0,0,27,1,5,0,0,3,1,0,0,0,0,0,0,1,0,0,2
463643,0,0,43,1,0,0,0,3,5,0,0,0,0,0,0,0,1,0,1
463644,0,0,27,1,5,1,0,3,6,0,0,0,0,0,0,0,1,0,4
463644,0,0,30,1,5,0,0,3,6,0,0,0,0,0,0,0,0,1,4
463646,1,1,45,0,0,1,1,4,5,1,0,0,1,1,0,1,0,0,2
463647,0,0,38,1,2,1,0,1,5,0,1,1,0,0,1,0,0,0,1
463649,1,0,22,0,1,0,0,4,5,1,0,0,0,1,0,0,0,0,2
463650,1,0,29,0,1,1,0,3,5,0,0,0,0,0,0,0,0,0,4
463651,0,0,36,1,5,1,0,2,5,0,1,0,0,0,1,0,0,0,1
463652,0,0,28,1,0,-1,0,1,5,0,0,0,0,0,0,0,0,0,4
463652,0,0,32,1,0,-1,0,1,5,0,0,0,0,0,0,0,0,1,4
463653,0,0,26,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,1
463654,0,0,39,0,2,4,0,3,2,0,0,0,0,1,0,1,0,0,4
463654,0,0,41,0,2,3,0,3,2,0,0,0,0,0,0,0,0,1,4
463655,1,1,39,1,0,13,0,2,5,1,0,0,1,0,1,0,1,0,2
463655,1,1,42,1,0,13,0,2,5,0,0,0,0,0,0,0,0,1,2
463656,1,1,53,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,1
463657,1,1,42,1,4,0,2,2,5,0,0,0,0,0,0,0,0,0,2
463658,1,1,43,1,0,3,1,3,5,0,0,0,0,0,0,0,0,0,3
463660,1,1,85,1,7,1,0,1,5,0,0,0,0,0,0,0,0,0,1
463661,0,1,51,1,1,1,1,4,5,0,1,0,0,0,0,0,0,0,2
463661,0,1,45,1,1,1,1,4,5,0,0,0,0,0,0,0,0,1,2
463662,1,1,41,1,3,2,1,2,5,1,0,0,0,0,0,0,0,0,3
463663,0,0,37,1,-1,0,0,2,5,0,1,1,0,0,0,0,0,0,1
463663,0,0,39,1,-1,1,0,2,5,0,0,0,0,0,0,0,0,1,1
463664,0,0,26,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,1
463664,0,0,29,0,2,0,0,1,5,0,0,0,0,0,0,0,0,1,1
463665,1,1,50,1,3,0,1,3,5,1,0,0,1,0,1,0,0,0,3
463665,1,1,46,1,3,1,1,3,5,0,0,0,0,0,0,0,0,1,3
463666,1,0,27,1,4,0,0,6,5,0,0,1,0,0,0,0,0,0,4
463668,0,0,29,0,2,0,0,6,3,0,1,0,0,1,0,1,0,0,3
463669,0,1,31,1,8,7,2,4,1,0,0,0,1,0,1,1,0,0,1
463669,0,1,26,1,8,5,2,4,1,0,0,0,0,0,0,0,0,1,1
463670,0,0,26,1,5,-1,0,4,5,0,0,1,0,0,0,0,1,0,
463671,1,1,37,1,3,0,1,3,5,1,0,0,1,0,0,0,0,0,3
463672,1,0,32,1,2,-1,0,3,5,0,0,1,0,0,0,0,0,0,4
463673,1,0,33,1,5,-1,0,5,5,0,0,0,0,0,0,0,0,0,2
463674,0,0,25,1,2,0,0,7,3,0,1,0,0,0,0,1,0,0,3
463675,1,1,71,0,3,1,0,2,5,1,0,0,1,1,0,0,1,0,1
463677,1,1,42,0,4,1,2,5,5,0,0,0,0,0,0,0,0,0,3
463678,0,0,32,0,5,1,0,5,3,0,1,1,0,0,0,1,0,0,2
463679,1,0,31,0,5,-1,0,8,3,1,0,0,0,0,0,0,0,0,4
463680,0,0,39,0,2,1,0,3,2,0,1,0,0,0,0,1,0,0,1
463681,1,1,83,1,7,-1,0,1,5,1,0,0,1,0,1,0,1,0,4
463682,1,1,41,1,0,12,1,2,5,0,0,0,0,0,0,0,0,0,2
463683,0,1,39,1,0,14,1,2,5,0,1,0,0,0,0,0,0,0,2
463684,0,0,29,1,5,0,0,4,5,0,0,1,0,0,0,0,0,0,1
463685,0,0,27,1,5,1,0,5,3,0,0,0,0,0,0,1,0,0,2
463686,0,0,32,0,0,2,0,4,1,0,0,0,0,1,0,1,0,0,1
463687,0,0,31,0,5,0,0,5,1,0,0,0,0,0,0,0,0,0,4
463688,0,0,52,1,1,1,0,1,3,0,0,0,0,0,1,0,1,0,2
463689,0,1,40,1,1,1,0,-1,5,0,0,0,1,0,0,0,1,0,2
463689,0,1,41,1,1,1,0,-1,5,0,0,0,0,0,0,0,0,1,2
463690,0,0,28,0,5,7,0,4,5,0,0,1,0,1,0,0,0,0,4
463691,0,0,33,0,6,0,0,3,5,0,0,0,0,0,0,0,0,0,2
463692,0,1,26,1,5,6,2,7,1,0,0,0,1,0,1,1,0,0,4
463693,1,1,35,1,0,9,2,3,5,1,0,0,0,0,0,0,1,0,3
463694,0,0,40,0,8,-1,0,-1,5,0,1,1,0,1,0,0,0,0,4
463695,0,0,30,1,1,1,0,4,1,0,0,0,0,0,1,1,0,0,1
463696,0,0,48,1,8,0,0,1,6,0,0,0,0,0,0,0,1,0,1
463697,0,0,32,1,0,6,0,7,3,0,0,0,0,0,0,1,0,0,1
463698,0,1,53,0,2,0,1,2,5,0,0,0,1,1,0,0,1,0,2
463699,0,1,41,1,8,9,0,3,5,0,0,0,0,0,1,0,0,0,2
463699,0,1,38,1,8,9,0,3,5,0,0,0,0,0,0,0,0,1,2
463701,1,1,52,1,8,1,2,4,5,1,0,0,0,0,0,0,0,0,3
463702,1,1,49,1,0,1,1,4,5,0,0,0,0,0,0,0,0,0,2
463703,1,1,69,0,4,1,2,4,5,0,0,0,0,1,0,0,0,0,
463704,1,0,45,1,0,1,0,2,5,0,0,1,0,0,1,0,0,0,1
463704,1,0,46,1,0,0,0,2,5,0,0,0,0,0,0,0,0,1,1
463705,0,1,37,1,0,4,1,2,1,0,1,0,1,0,0,1,0,0,3
463706,0,0,33,1,1,0,0,3,5,0,0,1,0,0,0,0,1,0,4
463707,0,0,36,0,0,0,0,1,4,0,0,0,0,1,0,1,0,0,2
463707,0,0,40,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,2
463708,0,1,28,0,2,1,1,2,3,0,0,0,1,0,0,1,0,0,1
463709,1,1,35,1,0,1,2,2,5,1,0,0,0,0,1,0,1,0,1
463710,1,0,49,1,3,0,0,1,1,0,0,1,0,0,0,1,0,0,2
463711,0,1,68,1,7,3,0,1,5,0,1,0,1,0,0,0,1,0,1
463712,0,1,37,1,1,1,1,2,5,0,0,0,0,0,0,0,0,0,3
463713,1,0,30,0,2,9,0,3,3,1,0,1,0,1,0,1,0,0,4
463713,1,0,25,0,2,9,0,3,3,0,0,0,0,0,0,0,0,1,4
463714,1,1,57,0,-1,1,1,2,3,0,0,0,1,0,0,0,0,0,3
463714,1,1,59,0,-1,1,1,2,3,0,0,0,0,0,0,0,0,1,3
463715,0,0,32,0,0,3,0,4,5,0,1,1,0,0,0,0,1,0,3
463716,1,0,29,0,1,1,0,4,5,1,0,0,0,0,0,0,0,0,4
463716,1,0,26,0,1,1,0,4,5,0,0,0,0,0,0,0,0,1,4
463717,0,1,70,1,0,1,1,4,5,0,1,0,1,0,1,0,0,0,3
463718,0,0,27,1,0,1,0,4,5,0,0,1,0,0,0,0,0,0,4
463718,0,0,33,1,0,0,0,4,5,0,0,0,0,0,0,0,0,1,4
463719,0,0,26,0,1,0,0,1,5,0,0,0,0,1,0,0,0,0,4
463720,0,1,45,1,0,1,1,4,3,0,0,0,1,0,1,1,0,0,2
463721,0,0,31,1,5,1,0,4,1,0,0,1,0,0,0,1,0,0,2
463722,1,1,55,1,4,9,2,2,5,1,0,0,1,0,0,0,1,0,3
463722,1,1,56,1,4,8,2,2,5,0,0,0,0,0,0,0,0,1,3
463724,1,0,29,0,5,0,0,5,3,0,0,1,0,1,0,1,0,0,2
463724,1,0,30,0,5,0,0,5,3,0,0,0,0,0,0,0,0,1,2
463725,1,1,46,1,0,1,0,2,5,0,0,0,1,0,1,0,1,0,3
463726,0,0,33,0,5,1,0,3,5,0,1,1,0,1,0,0,0,0,2
463726,0,0,26,0,5,0,0,3,5,0,0,0,0,0,0,0,0,1,2
463727,0,0,27,0,1,0,0,5,2,0,0,0,0,0,0,1,0,0,1
463727,0,0,28,0,1,0,0,5,2,0,0,0,0,0,0,0,0,1,1
463728,0,1,30,0,1,1,1,6,5,0,0,0,1,0,0,0,1,0,2
463728,0,1,28,0,1,0,1,6,5,0,0,0,0,0,0,0,0,1,2
463729,0,0,32,0,0,-1,0,5,0,0,0,1,0,0,0,1,0,0,2
463730,1,0,20,0,-1,2,0,2,5,1,0,0,0,0,0,0,1,0,4
463731,1,0,23,0,5,0,0,-1,5,0,0,0,0,0,0,0,0,0,4
463732,1,0,21,0,5,0,0,4,5,0,0,0,0,0,0,0,0,0,4
463732,1,0,20,0,5,1,0,4,5,0,0,0,0,0,0,0,0,1,4
463733,0,0,18,0,5,1,0,3,5,0,1,0,0,0,0,0,0,0,4
463734,1,1,38,0,4,0,1,3,5,1,0,0,1,0,0,0,0,0,1
463734,1,1,41,0,4,1,1,3,5,0,0,0,0,0,0,0,0,1,1
463735,1,0,29,1,5,4,0,2,5,0,0,1,0,0,1,0,0,0,3
463736,1,1,48,0,3,-1,1,5,5,0,0,0,1,1,0,0,0,0,3
463737,1,0,28,1,5,7,0,4,1,0,0,1,0,0,1,1,0,0,3
463738,1,1,43,0,4,0,2,4,5,0,0,0,1,1,0,0,1,0,1
463739,0,1,42,0,8,0,0,3,5,0,1,0,0,0,0,0,0,0,2
463741,1,1,36,1,0,0,2,3,5,1,0,0,0,0,1,0,0,0,3
463741,1,1,37,1,0,0,2,3,5,0,0,0,0,0,0,0,0,1,3
463742,1,1,56,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,3
463743,1,0,32,0,0,0,0,4,5,0,0,1,0,1,0,0,0,0,4
463744,0,0,27,1,0,1,0,6,5,0,1,0,0,0,1,0,0,0,3
463745,1,1,62,1,0,1,1,3,2,1,0,0,1,0,0,1,0,0,1
463745,1,1,59,1,0,1,1,3,2,0,0,0,0,0,0,0,0,1,1
463746,1,0,38,1,0,0,0,1,5,0,0,1,0,0,0,0,1,0,1
463747,0,1,35,1,0,0,1,2,5,0,1,0,1,0,0,0,0,0,3
463747,0,1,43,1,0,0,1,2,5,0,0,0,0,0,0,0,0,1,3
463748,1,0,20,0,5,1,0,3,5,1,0,1,0,1,0,0,0,0,4
463748,1,0,20,0,5,1,0,3,5,0,0,0,0,0,0,0,0,1,4
463749,1,0,23,0,5,1,0,4,5,0,0,0,0,0,0,0,0,0,4
463750,1,1,41,1,0,3,1,3,5,0,0,0,1,0,1,0,0,0,3
463751,0,-1,39,1,1,5,0,-1,1,0,1,0,0,0,0,1,0,0,2
463752,0,0,28,1,5,-1,0,2,2,0,0,0,0,0,0,0,1,0,4
463753,0,0,30,1,5,0,0,5,1,0,0,0,0,0,0,1,0,0,4
463753,0,0,30,1,5,1,0,5,1,0,0,0,0,0,0,0,0,1,4
463754,1,0,33,1,3,1,0,4,1,1,0,0,0,0,0,0,0,0,4
463755,0,1,63,0,0,0,2,2,5,0,1,0,1,1,0,0,1,0,2
463756,1,1,68,0,4,1,1,2,5,1,0,0,0,0,0,0,0,0,2
463756,1,1,66,0,4,0,1,2,5,0,0,0,0,0,0,0,0,1,2
463757,1,0,39,1,0,0,0,3,5,0,0,1,0,0,1,0,0,0,2
463758,1,0,33,0,5,9,0,3,6,0,0,0,0,1,0,0,1,0,3
463759,1,1,53,1,4,9,2,4,5,0,0,0,1,0,1,1,0,0,3
463760,0,0,27,0,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,1
463761,1,1,33,1,0,1,1,3,5,1,0,0,1,0,1,0,1,0,1
463761,1,1,28,1,0,1,1,3,5,0,0,0,0,0,0,0,0,1,1
463762,1,1,31,0,4,1,2,3,5,0,0,0,0,1,0,0,0,0,1
463763,1,1,36,1,0,4,1,2,5,0,0,0,0,0,1,0,0,0,3
463764,1,1,50,1,3,1,1,3,5,0,0,0,0,0,0,0,0,0,3
463764,1,1,49,1,3,0,1,3,5,0,0,0,0,0,0,0,0,1,3
463765,1,0,26,1,1,13,0,3,5,0,0,1,0,0,0,0,0,0,4
463766,0,1,57,1,0,1,1,3,-1,0,1,0,1,0,0,1,0,0,3
463766,0,1,61,1,0,0,1,3,-1,0,0,0,0,0,0,0,0,1,3
463767,1,1,32,1,0,9,1,2,5,1,0,0,0,0,0,0,1,0,3
463767,1,1,27,1,0,9,1,2,5,0,0,0,0,0,0,0,0,1,3
463768,0,1,38,0,2,1,0,1,3,0,1,0,0,1,0,1,0,0,1
463768,0,1,35,0,2,1,0,1,3,0,0,0,0,0,0,0,0,1,1
463769,1,1,63,0,4,0,2,4,5,1,0,0,0,0,0,0,1,0,2
463770,1,0,25,0,5,1,0,4,5,0,0,1,0,0,0,0,0,0,4
463772,0,0,31,0,5,1,0,3,5,0,1,0,0,0,0,0,0,0,4
463773,1,1,36,1,0,9,1,2,5,1,0,0,1,0,1,0,0,0,3
463774,1,1,29,1,5,1,1,2,5,0,0,0,0,0,0,0,0,0,1
463774,1,1,33,1,5,0,1,2,5,0,0,0,0,0,0,0,0,1,1
463775,0,0,33,0,2,-1,0,3,5,0,1,1,0,1,0,0,0,0,3
463776,0,1,39,1,0,3,1,2,5,0,0,0,1,0,1,0,0,0,3
463776,0,1,36,1,0,2,1,2,5,0,0,0,0,0,0,0,0,1,3
463777,0,1,46,1,0,2,0,2,5,0,0,0,0,0,0,0,0,0,3
463778,0,0,27,0,2,1,0,4,4,0,0,1,0,1,0,1,0,0,1
463779,0,0,32,0,5,0,0,-1,6,0,0,0,0,0,0,0,1,0,4
463781,0,0,32,0,5,2,0,4,3,0,0,0,0,0,0,1,0,0,4
463782,0,0,29,1,0,8,0,1,5,0,0,0,0,0,1,0,1,0,1
463782,0,0,27,1,0,9,0,1,5,0,0,0,0,0,0,0,0,1,1
463783,0,0,30,0,5,-1,0,-1,-1,0,0,0,0,1,0,1,0,0,3
463783,0,0,29,0,5,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3
463784,0,0,29,0,2,0,0,5,3,0,0,0,0,0,0,0,1,0,1
463784,0,0,31,0,2,1,0,5,3,0,0,0,0,0,0,0,0,1,1
463785,0,0,27,0,5,0,0,4,3,0,0,0,0,0,0,0,0,0,3
463785,0,0,30,0,5,0,0,4,3,0,0,0,0,0,0,0,0,1,3
463786,0,1,37,1,0,-1,1,2,5,0,0,0,1,0,1,0,1,0,3
463786,0,1,43,1,0,-1,1,2,5,0,0,0,0,0,0,0,0,1,3
463787,0,1,43,1,0,1,0,2,4,0,0,0,0,0,0,1,0,0,3
463789,0,1,53,1,0,1,0,2,5,0,0,0,0,0,0,0,1,0,3
463790,1,1,51,0,4,0,0,4,3,1,0,0,0,1,0,1,0,0,2
463790,1,1,47,0,4,1,0,4,3,0,0,0,0,0,0,0,0,1,2
463791,0,0,28,1,2,7,0,1,5,0,1,1,0,0,1,0,1,0,2
463792,0,0,38,0,2,-1,0,1,5,0,0,0,0,1,0,0,0,0,2
463792,0,0,42,0,2,-1,0,1,5,0,0,0,0,0,0,0,0,1,2
463793,1,0,26,0,5,1,0,6,3,1,0,0,0,0,0,1,0,0,1
463794,0,0,32,1,5,-1,0,5,1,0,1,0,0,0,1,1,0,0,4
463794,0,0,33,1,5,-1,0,5,1,0,0,0,0,0,0,0,0,1,4
463795,1,0,18,0,1,1,0,6,5,1,0,0,0,1,0,0,1,0,2
463796,0,0,33,0,2,1,0,3,5,0,1,0,0,0,0,0,0,0,4
463799,0,0,41,1,0,0,0,4,1,0,0,0,0,0,1,1,0,0,2
463799,0,0,36,1,0,1,0,4,1,0,0,0,0,0,0,0,0,1,2
463800,0,0,33,1,2,1,0,3,5,0,0,0,0,0,0,0,1,0,1
463800,0,0,30,1,2,1,0,3,5,0,0,0,0,0,0,0,0,1,1
463801,0,0,30,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,1
463802,0,0,39,1,2,1,0,3,5,0,0,0,0,0,1,0,0,0,2
463803,0,0,30,1,3,0,0,2,5,0,0,0,0,0,0,0,0,0,4
463804,1,1,63,1,0,9,0,1,5,1,0,0,1,0,0,0,0,0,1
463804,1,1,60,1,0,9,0,1,5,0,0,0,0,0,0,0,0,1,1
463805,0,0,32,0,1,8,0,6,5,0,1,1,0,1,0,0,0,0,3
